sample_id,batch_group,matrix
250528_PL8_M12-116-Urine,250528_PL8U,Urine
250528_PL8_M12-117-Urine,250528_PL8U,Urine
250528_PL8_M12-118-Urine,250528_PL8U,Urine
250528_PL8_M12-119-Urine,250528_PL8U,Urine
250528_PL8_M12-120-Urine,250528_PL8U,Urine
250528_PL8_M12-121-Urine,250528_PL8U,Urine
250528_PL8_M12-122-Urine,250528_PL8U,Urine
250528_PL8_M12-123-Urine,250528_PL8U,Urine
250528_PL8_M12-124-Urine,250528_PL8U,Urine
250528_PL8_M12-125-Urine,250528_PL8U,Urine
250528_PL8_M12-126-Urine,250528_PL8U,Urine
250528_PL8_M12-128-Urine,250528_PL8U,Urine
250528_PL8_M12-129-Urine,250528_PL8U,Urine
250528_PL8_M12-130-Urine,250528_PL8U,Urine
250528_PL8_M12-131-Urine,250528_PL8U,Urine
250528_PL8_M12-132-Urine,250528_PL8U,Urine
250528_PL8_M12-133-Urine,250528_PL8U,Urine
250528_PL8_M12-134-Urine,250528_PL8U,Urine
250528_PL8_M12-135-Urine,250528_PL8U,Urine
250528_PL8_M12-136-Urine,250528_PL8U,Urine
250528_PL8_M12-137-Urine,250528_PL8U,Urine
250528_PL8_M12-138-Urine,250528_PL8U,Urine
250528_PL8_M12-139-Urine,250528_PL8U,Urine
250528_PL8_M12-140-Urine,250528_PL8U,Urine
250528_PL8_M12-141-Urine,250528_PL8U,Urine
250528_PL8_M12-142-Urine,250528_PL8U,Urine
250528_PL8_M12-144-Urine,250528_PL8U,Urine
250528_PL8_M12-145-Urine,250528_PL8U,Urine
250528_PL8_M12-146-Urine,250528_PL8U,Urine
250528_PL8_M12-147-Urine,250528_PL8U,Urine
250528_PL8_M12-149-Urine,250528_PL8U,Urine
250528_PL8_M12-150-Urine,250528_PL8U,Urine
250528_PL8_M12-151-Urine,250528_PL8U,Urine
250528_PL8_M12-152-Urine,250528_PL8U,Urine
250528_PL8_M12-153-Urine,250528_PL8U,Urine
250528_PL8_M12-154-Urine,250528_PL8U,Urine
250528_PL8_M12-155-Urine,250528_PL8U,Urine
250528_PL8_M12-156-Urine,250528_PL8U,Urine
250528_PL8_M12-158-Urine,250528_PL8U,Urine
250528_PL8_M12-159-Urine,250528_PL8U,Urine
250528_PL8_M12-160-Urine,250528_PL8U,Urine
250528_PL8_M12-161-Urine,250528_PL8U,Urine
250528_PL8_M12-162-Urine,250528_PL8U,Urine
250528_PL8_M12-163-Urine,250528_PL8U,Urine
250528_PL8_M12-63-Urine,250528_PL8U,Urine
250528_PL8_M12-64-Urine,250528_PL8U,Urine
250528_PL8_M12-65-Urine,250528_PL8U,Urine
250528_PL8_M12-66-Urine,250528_PL8U,Urine
250528_PL8_M12-67-Urine,250528_PL8U,Urine
250528_PL8_M12-68-Urine,250528_PL8U,Urine
250528_PL8_M12-69-Urine,250528_PL8U,Urine
250528_PL8_M12-70-Urine,250528_PL8U,Urine
250528_PL8_M12-71-Urine,250528_PL8U,Urine
250528_PL8_M12-73-Urine,250528_PL8U,Urine
250528_PL8_M12-74-Urine,250528_PL8U,Urine
250528_PL8_M12-75-Urine,250528_PL8U,Urine
250528_PL8_M12-76-Urine,250528_PL8U,Urine
250528_PL8_M12-77-Urine,250528_PL8U,Urine
250528_PL8_M12-78-Urine,250528_PL8U,Urine
250528_PL8_M12-79-Urine,250528_PL8U,Urine
250528_PL8_M12-80-Urine,250528_PL8U,Urine
250528_PL8_M12-81-Urine,250528_PL8U,Urine
250528_PL8_M12-82-Urine,250528_PL8U,Urine
250528_PL8_M12-83-Urine,250528_PL8U,Urine
250528_PL8_M12-84-Urine,250528_PL8U,Urine
250528_PL8_M12-85-Urine,250528_PL8U,Urine
250528_PL8_M12-86-Urine,250528_PL8U,Urine
250528_PL8_M12-88-Urine,250528_PL8U,Urine
250528_PL8_M12-89-Urine,250528_PL8U,Urine
250528_PL8_M12-90-Urine,250528_PL8U,Urine
250528_PL8_M12-92-Urine,250528_PL8U,Urine
250528_PL8_M12-93-Urine,250528_PL8U,Urine
250528_PL8_M12-94-Urine,250528_PL8U,Urine
250528_PL8_M12-95-Urine,250528_PL8U,Urine
250528_PL8_M12-96-Urine,250528_PL8U,Urine
250528_PL8_M12-97-Urine,250528_PL8U,Urine
250528_PL8_M12-98-Urine,250528_PL8U,Urine
250528_PL8_M12-99-Urine,250528_PL8U,Urine
250627_PL1_M12-574-Anal,250627_PL1AG,Anal
250627_PL1_M12-574-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-576-Anal,250627_PL1AG,Anal
250627_PL1_M12-576-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-577-Anal,250627_PL1AG,Anal
250627_PL1_M12-577-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-578-Anal,250627_PL1AG,Anal
250627_PL1_M12-578-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-579-Anal,250627_PL1AG,Anal
250627_PL1_M12-579-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-580-Anal,250627_PL1AG,Anal
250627_PL1_M12-580-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-581-Anal,250627_PL1AG,Anal
250627_PL1_M12-581-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-582-Anal,250627_PL1AG,Anal
250627_PL1_M12-582-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-583-Anal,250627_PL1AG,Anal
250627_PL1_M12-583-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-584-Anal,250627_PL1AG,Anal
250627_PL1_M12-584-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-585-Anal,250627_PL1AG,Anal
250627_PL1_M12-585-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-586-Anal,250627_PL1AG,Anal
250627_PL1_M12-586-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-587-Anal,250627_PL1AG,Anal
250627_PL1_M12-587-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-588-Anal,250627_PL1AG,Anal
250627_PL1_M12-588-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-589-Anal,250627_PL1AG,Anal
250627_PL1_M12-589-Gorge,250627_PL1AG,Gorge
250627_PL1_M12-590-Anal,250627_PL1AG,Anal
250627_PL1_M12-590-Gorge,250627_PL1AG,Gorge
250627_PL1_M9-181-Anal,250627_PL1AG,Anal
250627_PL1_M9-181-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-101-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-101-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-102-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-102-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-103-Anal,250627_PL1AG,Anal
250627_PL1_VI-103-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-104-Anal,250627_PL1AG,Anal
250627_PL1_VI-104-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-108-Anal,250627_PL1AG,Anal
250627_PL1_VI-108-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-123-Anal,250627_PL1AG,Anal
250627_PL1_VI-123-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-14-Anal,250627_PL1AG,Anal
250627_PL1_VI-14-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-151-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-151-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-157-Anal,250627_PL1AG,Anal
250627_PL1_VI-157-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-23-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-23-Anal-2,250627_PL1AG,Anal
250627_PL1_VI-23-Anal-3,250627_PL1AG,Anal
250627_PL1_VI-23-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-23-Gorge-2,250627_PL1AG,Gorge
250627_PL1_VI-23-Gorge-3,250627_PL1AG,Gorge
250627_PL1_VI-26-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-26-Anal-2,250627_PL1AG,Anal
250627_PL1_VI-26-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-26-Gorge-2,250627_PL1AG,Gorge
250627_PL1_VI-29-Anal,250627_PL1AG,Anal
250627_PL1_VI-29-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-31-Anal,250627_PL1AG,Anal
250627_PL1_VI-31-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-32-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-32-Anal-2,250627_PL1AG,Anal
250627_PL1_VI-32-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-32-Gorge-2,250627_PL1AG,Gorge
250627_PL1_VI-39-Anal,250627_PL1AG,Anal
250627_PL1_VI-39-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-4-Anal,250627_PL1AG,Anal
250627_PL1_VI-4-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-43-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-43-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-6-Anal,250627_PL1AG,Anal
250627_PL1_VI-6-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-60-Anal,250627_PL1AG,Anal
250627_PL1_VI-60-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-65-Anal-1,250627_PL1AG,Anal
250627_PL1_VI-65-Gorge-1,250627_PL1AG,Gorge
250627_PL1_VI-68-Anal,250627_PL1AG,Anal
250627_PL1_VI-68-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-7-Anal,250627_PL1AG,Anal
250627_PL1_VI-7-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-70-Anal,250627_PL1AG,Anal
250627_PL1_VI-70-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-8-Anal,250627_PL1AG,Anal
250627_PL1_VI-8-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-88-Anal,250627_PL1AG,Anal
250627_PL1_VI-88-Gorge,250627_PL1AG,Gorge
250627_PL1_VI-95-Anal,250627_PL1AG,Anal
250627_PL1_VI-95-Gorge,250627_PL1AG,Gorge
250627_PL2_J0-112-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-139-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-142-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-148-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-153-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-154-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-155-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-16-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-171-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-24-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-47-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-515-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-524-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-529-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-542-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-548-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-555-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-555-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_J0-583-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-83-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-87-Anal-repasse,250627_PL2AG,Anal
250627_PL2_J0-92-Anal-repasse,250627_PL2AG,Anal
250627_PL2_M12-104-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M12-69-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M12-74-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M12-78-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M3-1-Anal-repasse,250627_PL2AG,Anal
250627_PL2_M3-1-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M3-10-Gorge-repasse,250627_PL2AG,Gorge
250627_PL2_M3-2-Anal-repasse,250627_PL2AG,Anal
250627_PL2_M3-5-Anal-repasse,250627_PL2AG,Anal
250627_PL2_M3-9-Anal-repasse,250627_PL2AG,Anal
250627_PL2_VI-101-Anal-2,250627_PL2AG,Anal
250627_PL2_VI-101-Gorge-2,250627_PL2AG,Gorge
250627_PL2_VI-102-Anal-2,250627_PL2AG,Anal
250627_PL2_VI-102-Gorge-2,250627_PL2AG,Gorge
250627_PL2_VI-106-Anal,250627_PL2AG,Anal
250627_PL2_VI-106-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-116-Anal,250627_PL2AG,Anal
250627_PL2_VI-116-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-128-Anal,250627_PL2AG,Anal
250627_PL2_VI-128-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-144-Anal,250627_PL2AG,Anal
250627_PL2_VI-144-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-15-Anal,250627_PL2AG,Anal
250627_PL2_VI-15-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-150-Anal,250627_PL2AG,Anal
250627_PL2_VI-150-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-151-Anal-2,250627_PL2AG,Anal
250627_PL2_VI-151-Gorge-2,250627_PL2AG,Gorge
250627_PL2_VI-163-Anal,250627_PL2AG,Anal
250627_PL2_VI-163-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-166-Anal,250627_PL2AG,Anal
250627_PL2_VI-166-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-171-Anal,250627_PL2AG,Anal
250627_PL2_VI-171-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-172-Anal,250627_PL2AG,Anal
250627_PL2_VI-172-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-177-Anal,250627_PL2AG,Anal
250627_PL2_VI-177-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-188-Anal,250627_PL2AG,Anal
250627_PL2_VI-188-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-191-Anal,250627_PL2AG,Anal
250627_PL2_VI-191-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-192-Anal,250627_PL2AG,Anal
250627_PL2_VI-192-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-42-Anal,250627_PL2AG,Anal
250627_PL2_VI-42-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-43-Anal-2,250627_PL2AG,Anal
250627_PL2_VI-43-Gorge-2,250627_PL2AG,Gorge
250627_PL2_VI-47-Anal,250627_PL2AG,Anal
250627_PL2_VI-47-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-506-Anal,250627_PL2AG,Anal
250627_PL2_VI-506-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-513-Anal,250627_PL2AG,Anal
250627_PL2_VI-513-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-520-Anal,250627_PL2AG,Anal
250627_PL2_VI-520-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-524-Anal,250627_PL2AG,Anal
250627_PL2_VI-524-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-526-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-539-Anal,250627_PL2AG,Anal
250627_PL2_VI-539-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-565-Anal,250627_PL2AG,Anal
250627_PL2_VI-565-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-65-Anal-2,250627_PL2AG,Anal
250627_PL2_VI-65-Gorge-2,250627_PL2AG,Gorge
250627_PL2_VI-79-Anal,250627_PL2AG,Anal
250627_PL2_VI-79-Gorge,250627_PL2AG,Gorge
250627_PL2_VI-89-Anal,250627_PL2AG,Anal
250627_PL2_VI-89-Gorge,250627_PL2AG,Gorge
250627_PL3_M12-164-Urine,250627_PL3U,Urine
250627_PL3_M12-165-Urine,250627_PL3U,Urine
250627_PL3_M12-166-Urine,250627_PL3U,Urine
250627_PL3_M12-167-Urine,250627_PL3U,Urine
250627_PL3_M12-169-Urine,250627_PL3U,Urine
250627_PL3_M12-170-Urine,250627_PL3U,Urine
250627_PL3_M12-171-Urine,250627_PL3U,Urine
250627_PL3_M12-172-Urine,250627_PL3U,Urine
250627_PL3_M12-173-Urine,250627_PL3U,Urine
250627_PL3_M12-174-Urine,250627_PL3U,Urine
250627_PL3_M12-175-Urine,250627_PL3U,Urine
250627_PL3_M12-176-Urine,250627_PL3U,Urine
250627_PL3_M12-177-Urine,250627_PL3U,Urine
250627_PL3_M12-178-Urine,250627_PL3U,Urine
250627_PL3_M12-180-Urine,250627_PL3U,Urine
250627_PL3_M12-182-Urine,250627_PL3U,Urine
250627_PL3_M12-183-Urine,250627_PL3U,Urine
250627_PL3_M12-185-Urine,250627_PL3U,Urine
250627_PL3_M12-186-Urine,250627_PL3U,Urine
250627_PL3_M12-187-Urine,250627_PL3U,Urine
250627_PL3_M12-188-Urine,250627_PL3U,Urine
250627_PL3_M12-189-Urine,250627_PL3U,Urine
250627_PL3_M12-190-Urine,250627_PL3U,Urine
250627_PL3_M12-191-Urine,250627_PL3U,Urine
250627_PL3_M12-192-Urine,250627_PL3U,Urine
250627_PL3_M12-193-Urine,250627_PL3U,Urine
250627_PL3_M12-194-Urine,250627_PL3U,Urine
250627_PL3_M12-195-Urine,250627_PL3U,Urine
250627_PL3_M12-501-Urine,250627_PL3U,Urine
250627_PL3_M12-503-Urine,250627_PL3U,Urine
250627_PL3_M12-504-Urine,250627_PL3U,Urine
250627_PL3_M12-505-Urine,250627_PL3U,Urine
250627_PL3_M12-506-Urine,250627_PL3U,Urine
250627_PL3_M12-507-Urine,250627_PL3U,Urine
250627_PL3_M12-508-Urine,250627_PL3U,Urine
250627_PL3_M12-509-Urine,250627_PL3U,Urine
250627_PL3_M12-510-Urine,250627_PL3U,Urine
250627_PL3_M12-511-Urine,250627_PL3U,Urine
250627_PL3_M12-512-Urine,250627_PL3U,Urine
250627_PL3_M12-513-Urine,250627_PL3U,Urine
250627_PL3_M12-514-Urine,250627_PL3U,Urine
250627_PL3_M12-516-Urine,250627_PL3U,Urine
250627_PL3_M12-517-Urine,250627_PL3U,Urine
250627_PL3_M12-519-Urine,250627_PL3U,Urine
250627_PL3_M12-521-Urine,250627_PL3U,Urine
250627_PL3_M12-522-Urine,250627_PL3U,Urine
250627_PL3_M12-523-Urine,250627_PL3U,Urine
250627_PL3_M12-524-Urine,250627_PL3U,Urine
250627_PL3_M12-525-Urine,250627_PL3U,Urine
250627_PL3_M12-527-Urine,250627_PL3U,Urine
250627_PL3_M12-528-Urine,250627_PL3U,Urine
250627_PL3_M12-530-Urine,250627_PL3U,Urine
250627_PL3_M12-531-Urine,250627_PL3U,Urine
250627_PL3_M12-532-Urine,250627_PL3U,Urine
250627_PL3_M12-533-Urine,250627_PL3U,Urine
250627_PL3_M12-534-Urine,250627_PL3U,Urine
250627_PL3_M12-535-Urine,250627_PL3U,Urine
250627_PL3_M12-536-Urine,250627_PL3U,Urine
250627_PL3_M12-537-Urine,250627_PL3U,Urine
250627_PL3_M12-538-Urine,250627_PL3U,Urine
250627_PL3_M12-539-Urine,250627_PL3U,Urine
250627_PL3_M12-540-Urine,250627_PL3U,Urine
250627_PL3_M12-541-Urine,250627_PL3U,Urine
250627_PL3_M12-542-Urine,250627_PL3U,Urine
250627_PL3_M12-543-Urine,250627_PL3U,Urine
250627_PL3_M12-544-Urine,250627_PL3U,Urine
250627_PL3_M12-545-Urine,250627_PL3U,Urine
250627_PL3_M12-546-Urine,250627_PL3U,Urine
250627_PL3_M12-547-Urine,250627_PL3U,Urine
250627_PL3_M12-548-Urine,250627_PL3U,Urine
250627_PL3_M12-549-Urine,250627_PL3U,Urine
250627_PL3_M12-550-Urine,250627_PL3U,Urine
250627_PL3_M12-551-Urine,250627_PL3U,Urine
250627_PL3_M12-553-Urine,250627_PL3U,Urine
250627_PL3_M12-554-Urine,250627_PL3U,Urine
250627_PL3_M12-555-Urine,250627_PL3U,Urine
250627_PL3_M12-556-Urine,250627_PL3U,Urine
250627_PL3_M12-557-Urine,250627_PL3U,Urine
250627_PL3_M12-558-Urine,250627_PL3U,Urine
250627_PL3_M12-559-Urine,250627_PL3U,Urine
250627_PL3_M12-560-Urine,250627_PL3U,Urine
250627_PL3_M12-561-Urine,250627_PL3U,Urine
250627_PL3_M12-562-Urine,250627_PL3U,Urine
250627_PL3_M12-563-Urine,250627_PL3U,Urine
250627_PL3_M12-565-Urine,250627_PL3U,Urine
250627_PL3_M12-566-Urine,250627_PL3U,Urine
250627_PL3_M12-567-Urine,250627_PL3U,Urine
250627_PL3_M12-568-Urine,250627_PL3U,Urine
250627_PL3_M12-569-Urine,250627_PL3U,Urine
250627_PL3_M12-570-Urine,250627_PL3U,Urine
250627_PL3_M12-571-Urine,250627_PL3U,Urine
250627_PL3_M12-572-Urine,250627_PL3U,Urine
250627_PL3_M12-573-Urine,250627_PL3U,Urine
250627_PL3_M9-181-Urine,250627_PL3U,Urine
250627_PL4_J0-149-Urine-repasse,250627_PL4U,Urine
250627_PL4_J0-157-Urine-repasse,250627_PL4U,Urine
250627_PL4_J0-165-Urine-repasse,250627_PL4U,Urine
250627_PL4_J0-173-Urine-repasse,250627_PL4U,Urine
250627_PL4_J0-181-Urine-repasse,250627_PL4U,Urine
250627_PL4_M12-120-Anal-bq,250627_PL4AG,Anal
250627_PL4_M12-145-Anal-bq,250627_PL4AG,Anal
250627_PL4_M12-162-Gorge-bq,250627_PL4AG,Gorge
250627_PL4_M12-181-Urine,250627_PL4U,Urine
250627_PL4_M12-574-Urine,250627_PL4U,Urine
250627_PL4_M12-576-Urine,250627_PL4U,Urine
250627_PL4_M12-577-Urine,250627_PL4U,Urine
250627_PL4_M12-578-Urine,250627_PL4U,Urine
250627_PL4_M12-579-Urine,250627_PL4U,Urine
250627_PL4_M12-580-Urine,250627_PL4U,Urine
250627_PL4_M12-581-Urine,250627_PL4U,Urine
250627_PL4_M12-582-Urine,250627_PL4U,Urine
250627_PL4_M12-583-Urine,250627_PL4U,Urine
250627_PL4_M12-584-Urine,250627_PL4U,Urine
250627_PL4_M12-585-Urine,250627_PL4U,Urine
250627_PL4_M12-586-Urine,250627_PL4U,Urine
250627_PL4_M12-587-Urine,250627_PL4U,Urine
250627_PL4_M12-588-Urine,250627_PL4U,Urine
250627_PL4_M12-589-Urine,250627_PL4U,Urine
250627_PL4_M12-590-Urine,250627_PL4U,Urine
250627_PL4_M3-126-Urine-bq,250627_PL4U,Urine
250627_PL4_M3-13-Urine-repasse,250627_PL4U,Urine
250627_PL4_M3-135-Urine-bq,250627_PL4U,Urine
250627_PL4_M3-168-Urine-bq,250627_PL4U,Urine
250627_PL4_M3-2-Urine-repasse,250627_PL4U,Urine
250627_PL4_M3-75-Urine-bq,250627_PL4U,Urine
250627_PL4_M3-81-Gorge-bq,250627_PL4AG,Gorge
250627_PL4_M6-159-Gorge-bq,250627_PL4AG,Gorge
250627_PL4_M6-93-Anal-bq,250627_PL4AG,Anal
250627_PL4_M9-193-Gorge-bq,250627_PL4AG,Gorge
250627_PL4_VI-043-Urine,250627_PL4U,Urine
250627_PL4_VI-079-Urine,250627_PL4U,Urine
250627_PL4_VI-089-Urine,250627_PL4U,Urine
250627_PL4_VI-101-Urine-1,250627_PL4U,Urine
250627_PL4_VI-101-Urine-2,250627_PL4U,Urine
250627_PL4_VI-102-Urine-1,250627_PL4U,Urine
250627_PL4_VI-102-Urine-2,250627_PL4U,Urine
250627_PL4_VI-103-Urine,250627_PL4U,Urine
250627_PL4_VI-104-Urine,250627_PL4U,Urine
250627_PL4_VI-106-Urine,250627_PL4U,Urine
250627_PL4_VI-108-Urine,250627_PL4U,Urine
250627_PL4_VI-116-Urine,250627_PL4U,Urine
250627_PL4_VI-123-Urine,250627_PL4U,Urine
250627_PL4_VI-128-Urine,250627_PL4U,Urine
250627_PL4_VI-14-Urine,250627_PL4U,Urine
250627_PL4_VI-144-Urine,250627_PL4U,Urine
250627_PL4_VI-15-Urine,250627_PL4U,Urine
250627_PL4_VI-150-Urine,250627_PL4U,Urine
250627_PL4_VI-151-Urine-1,250627_PL4U,Urine
250627_PL4_VI-151-Urine-2,250627_PL4U,Urine
250627_PL4_VI-157-Urine,250627_PL4U,Urine
250627_PL4_VI-163-Urine,250627_PL4U,Urine
250627_PL4_VI-166-Urine,250627_PL4U,Urine
250627_PL4_VI-171-Urine,250627_PL4U,Urine
250627_PL4_VI-172-Urine,250627_PL4U,Urine
250627_PL4_VI-177-Urine,250627_PL4U,Urine
250627_PL4_VI-188-Urine,250627_PL4U,Urine
250627_PL4_VI-191-Urine,250627_PL4U,Urine
250627_PL4_VI-192-Urine,250627_PL4U,Urine
250627_PL4_VI-23-Urine-1,250627_PL4U,Urine
250627_PL4_VI-23-Urine-2,250627_PL4U,Urine
250627_PL4_VI-23-Urine-3,250627_PL4U,Urine
250627_PL4_VI-26-Urine-1,250627_PL4U,Urine
250627_PL4_VI-26-Urine-2,250627_PL4U,Urine
250627_PL4_VI-29-Urine,250627_PL4U,Urine
250627_PL4_VI-31-Urine,250627_PL4U,Urine
250627_PL4_VI-32-Urine-1,250627_PL4U,Urine
250627_PL4_VI-32-Urine-2,250627_PL4U,Urine
250627_PL4_VI-39-Urine,250627_PL4U,Urine
250627_PL4_VI-4-Urine,250627_PL4U,Urine
250627_PL4_VI-42-Urine,250627_PL4U,Urine
250627_PL4_VI-43-Urine,250627_PL4U,Urine
250627_PL4_VI-47-Urine,250627_PL4U,Urine
250627_PL4_VI-506-Urine,250627_PL4U,Urine
250627_PL4_VI-513-Urine,250627_PL4U,Urine
250627_PL4_VI-520-urine,250627_PL4U,Urine
250627_PL4_VI-524-Urine,250627_PL4U,Urine
250627_PL4_VI-539-Urine,250627_PL4U,Urine
250627_PL4_VI-565-Urine,250627_PL4U,Urine
250627_PL4_VI-6-Urine,250627_PL4U,Urine
250627_PL4_VI-60-Urine,250627_PL4U,Urine
250627_PL4_VI-65-Urine-1,250627_PL4U,Urine
250627_PL4_VI-65-Urine-2,250627_PL4U,Urine
250627_PL4_VI-68-Urine,250627_PL4U,Urine
250627_PL4_VI-7-Urine,250627_PL4U,Urine
250627_PL4_VI-70-Urine,250627_PL4U,Urine
250627_PL4_VI-8-Urine,250627_PL4U,Urine
250627_PL4_VI-88-Urine,250627_PL4U,Urine
250627_PL4_VI-95-Urine,250627_PL4U,Urine
Metadata,,
